REGION,TECHNOLOGY,YEAR,VALUE
RE1,LNDMAIHR,2033,2.6197
RE1,LNDMAIHR,2034,2.6459
RE1,LNDMAIHR,2035,2.6723
RE1,LNDMAIHR,2036,2.699
RE1,LNDMAIHR,2037,2.726
RE1,LNDMAIHR,2038,2.7533
RE1,LNDMAIHR,2039,2.7808
RE1,LNDMAIHR,2040,2.8086
RE1,LNDMAIHR,2041,2.8367
RE1,LNDMAIHR,2042,2.8651
RE1,LNDMAIHR,2043,2.8937
RE1,LNDMAIHR,2044,2.9227
RE1,LNDMAIHR,2045,2.9519
RE1,LNDMAIHR,2046,2.9814
RE1,LNDMAIHR,2047,3.0112
RE1,LNDMAIHR,2048,3.0414
RE1,LNDMAIHR,2049,3.0718
RE1,LNDMAIHR,2050,3.1025
RE1,LNDMAILR,2020,20.7163
RE1,LNDMAILR,2021,21.3348
RE1,LNDMAILR,2022,21.9978
RE1,LNDMAILR,2023,22.679
RE1,LNDMAILR,2024,23.3789
RE1,LNDMAILR,2025,24.1483
RE1,LNDMAILR,2026,24.8974
RE1,LNDMAILR,2027,25.586
RE1,LNDMAILR,2028,26.1143
RE1,LNDMAILR,2029,26.5901
RE1,LNDMAILR,2030,26.6937
RE1,LNDMAILR,2031,26.4537
RE1,LNDMAILR,2032,25.6878
RE1,LNDMAILR,2033,24.6719
RE1,LNDMAILR,2034,23.6111
RE1,LNDMAILR,2035,22.5752
RE1,LNDMAILR,2036,19.6778
RE1,LNDMAILR,2037,16.8706
RE1,LNDMAILR,2038,14.3844
RE1,LNDMAILR,2039,11.5711
RE1,LNDMAILR,2040,9.6455
RE1,LNDMAILR,2041,7.6674
RE1,LNDMAILR,2042,5.8481
RE1,LNDMAILR,2043,4.1496
RE1,LNDMAILR,2044,2.4906
RE1,LNDMAILR,2045,1.2156
RE1,LNDMAILR,2046,0.3183
RE1,LNDMAILR,2047,0
RE1,LNDMAILR,2048,0
RE1,LNDMAILR,2049,0
RE1,LNDMAILR,2050,0
RE1,LNDMAIHI,2020,0.0617
RE1,LNDMAIHI,2021,0.1069
RE1,LNDMAIHI,2022,0.104
RE1,LNDMAIHI,2023,0.1012
RE1,LNDMAIHI,2024,0.0975
RE1,LNDMAIHI,2025,0.094
RE1,LNDMAIHI,2026,0.0904
RE1,LNDMAIHI,2027,0.087
RE1,LNDMAIHI,2028,0.0835
RE1,LNDMAIHI,2029,0.08
RE1,LNDMAIHI,2030,0.0765
RE1,LNDMAIHI,2031,0.0731
RE1,LNDMAIHI,2032,0.0699
RE1,LNDMAIHI,2033,0.0669
RE1,LNDMAIHI,2034,0.0671
RE1,LNDMAIHI,2035,0.0678
RE1,LNDMAIHI,2036,0.0685
RE1,LNDMAIHI,2037,0.0692
RE1,LNDMAIHI,2038,0.0699
RE1,LNDMAIHI,2039,0.0706
RE1,LNDMAIHI,2040,0.0713
RE1,LNDMAIHI,2041,0.072
RE1,LNDMAIHI,2042,0.0727
RE1,LNDMAIHI,2043,0.0734
RE1,LNDMAIHI,2044,0.0742
RE1,LNDMAIHI,2045,0.0749
RE1,LNDMAIHI,2046,0.0757
RE1,LNDMAIHI,2047,0.0764
RE1,LNDMAIHI,2048,0.0772
RE1,LNDMAIHI,2049,0.0779
RE1,LNDMAIHI,2050,0.0787
RE1,LNDMAILI,2020,0.5553
RE1,LNDMAILI,2021,0.962
RE1,LNDMAILI,2022,0.9356
RE1,LNDMAILI,2023,0.9106
RE1,LNDMAILI,2024,0.8773
RE1,LNDMAILI,2025,0.8463
RE1,LNDMAILI,2026,0.8133
RE1,LNDMAILI,2027,0.783
RE1,LNDMAILI,2028,0.7936
RE1,LNDMAILI,2029,1.0317
RE1,LNDMAILI,2030,1.5476
RE1,LNDMAILI,2031,2.3214
RE1,LNDMAILI,2032,3.4821
RE1,LNDMAILI,2033,4.8356
RE1,LNDMAILI,2034,6.2404
RE1,LNDMAILI,2035,7.6449
RE1,LNDMAILI,2036,10.3793
RE1,LNDMAILI,2037,13.0686
RE1,LNDMAILI,2038,15.5502
RE1,LNDMAILI,2039,18.2867
RE1,LNDMAILI,2040,20.4164
RE1,LNDMAILI,2041,22.6029
RE1,LNDMAILI,2042,24.6977
RE1,LNDMAILI,2043,26.7284
RE1,LNDMAILI,2044,28.7759
RE1,LNDMAILI,2045,30.5611
RE1,LNDMAILI,2046,32.0963
RE1,LNDMAILI,2047,33.2438
RE1,LNDMAILI,2048,34.1899
RE1,LNDMAILI,2049,35.1604
RE1,LNDMAILI,2050,36.1564
RE1,LNDWHEHR,2020,1.7823
RE1,LNDWHEHR,2021,1.8001
RE1,LNDWHEHR,2022,1.8181
RE1,LNDWHEHR,2023,1.8363
RE1,LNDWHEHR,2024,1.8546
RE1,LNDWHEHR,2025,1.8732
RE1,LNDWHEHR,2026,1.8919
RE1,LNDWHEHR,2027,1.9108
RE1,LNDWHEHR,2028,1.9299
RE1,LNDWHEHR,2029,1.9492
RE1,LNDWHEHR,2030,1.9687
RE1,LNDWHEHR,2031,1.9884
RE1,LNDWHEHR,2032,2.0083
RE1,LNDWHEHR,2033,2.0284
RE1,LNDWHEHR,2034,2.0487
RE1,LNDWHEHR,2035,2.0691
RE1,LNDWHEHR,2036,2.0898
RE1,LNDWHEHR,2037,2.1107
RE1,LNDWHEHR,2038,2.1318
RE1,LNDWHEHR,2039,2.1532
RE1,LNDWHEHR,2040,2.1747
RE1,LNDWHEHR,2041,2.1964
RE1,LNDWHEHR,2042,2.2184
RE1,LNDWHEHR,2043,2.2406
RE1,LNDWHEHR,2044,2.263
RE1,LNDWHEHR,2045,2.2856
RE1,LNDWHEHR,2046,2.3085
RE1,LNDWHEHR,2047,2.3316
RE1,LNDWHEHR,2048,2.3549
RE1,LNDWHEHR,2049,2.3784
RE1,LNDWHEHR,2050,2.4022
RE1,LNDWHELR,2020,16.0403
RE1,LNDWHELR,2021,16.6239
RE1,LNDWHELR,2022,17.2655
RE1,LNDWHELR,2023,17.9227
RE1,LNDWHELR,2024,18.5961
RE1,LNDWHELR,2025,19.313
RE1,LNDWHELR,2026,20.0255
RE1,LNDWHELR,2027,20.7103
RE1,LNDWHELR,2028,21.3107
RE1,LNDWHELR,2029,21.965
RE1,LNDWHELR,2030,22.4123
RE1,LNDWHELR,2031,22.6693
RE1,LNDWHELR,2032,22.6332
RE1,LNDWHELR,2033,22.1495
RE1,LNDWHELR,2034,21.3281
RE1,LNDWHELR,2035,20.5261
RE1,LNDWHELR,2036,18.1779
RE1,LNDWHELR,2037,15.8762
RE1,LNDWHELR,2038,13.8214
RE1,LNDWHELR,2039,11.5116
RE1,LNDWHELR,2040,9.8994
RE1,LNDWHELR,2041,8.2353
RE1,LNDWHELR,2042,6.6751
RE1,LNDWHELR,2043,5.1686
RE1,LNDWHELR,2044,3.5982
RE1,LNDWHELR,2045,2.2439
RE1,LNDWHELR,2046,1.1062
RE1,LNDWHELR,2047,0.3029
RE1,LNDWHELR,2048,0
RE1,LNDWHELR,2049,0
RE1,LNDWHELR,2050,0
RE1,LNDWHEHI,2020,0.0468
RE1,LNDWHEHI,2021,0.0811
RE1,LNDWHEHI,2022,0.0789
RE1,LNDWHEHI,2023,0.0767
RE1,LNDWHEHI,2024,0.0739
RE1,LNDWHEHI,2025,0.0713
RE1,LNDWHEHI,2026,0.0685
RE1,LNDWHEHI,2027,0.066
RE1,LNDWHEHI,2028,0.0633
RE1,LNDWHEHI,2029,0.0607
RE1,LNDWHEHI,2030,0.058
RE1,LNDWHEHI,2031,0.0555
RE1,LNDWHEHI,2032,0.053
RE1,LNDWHEHI,2033,0.0507
RE1,LNDWHEHI,2034,0.0509
RE1,LNDWHEHI,2035,0.0514
RE1,LNDWHEHI,2036,0.0519
RE1,LNDWHEHI,2037,0.0524
RE1,LNDWHEHI,2038,0.053
RE1,LNDWHEHI,2039,0.0535
RE1,LNDWHEHI,2040,0.054
RE1,LNDWHEHI,2041,0.0546
RE1,LNDWHEHI,2042,0.0551
RE1,LNDWHEHI,2043,0.0557
RE1,LNDWHEHI,2044,0.0562
RE1,LNDWHEHI,2045,0.0568
RE1,LNDWHEHI,2046,0.0573
RE1,LNDWHEHI,2047,0.0579
RE1,LNDWHEHI,2048,0.0585
RE1,LNDWHEHI,2049,0.0591
RE1,LNDWHEHI,2050,0.0597
RE1,LNDWHELI,2020,0.4212
RE1,LNDWHELI,2021,0.7297
RE1,LNDWHELI,2022,0.7097
RE1,LNDWHELI,2023,0.6907
RE1,LNDWHELI,2024,0.6654
RE1,LNDWHELI,2025,0.6419
RE1,LNDWHELI,2026,0.6169
RE1,LNDWHELI,2027,0.5939
RE1,LNDWHELI,2028,0.602
RE1,LNDWHELI,2029,0.7826
RE1,LNDWHELI,2030,1.174
RE1,LNDWHELI,2031,1.7609
RE1,LNDWHELI,2032,2.6414
RE1,LNDWHELI,2033,3.9621
RE1,LNDWHELI,2034,5.6841
RE1,LNDWHELI,2035,7.4007
RE1,LNDWHELI,2036,10.5939
RE1,LNDWHELI,2037,13.7579
RE1,LNDWHELI,2038,16.704
RE1,LNDWHELI,2039,20.0326
RE1,LNDWHELI,2040,22.7
RE1,LNDWHELI,2041,25.4185
RE1,LNDWHELI,2042,28.0436
RE1,LNDWHELI,2043,30.6254
RE1,LNDWHELI,2044,33.8667
RE1,LNDWHELI,2045,36.5625
RE1,LNDWHELI,2046,38.897
RE1,LNDWHELI,2047,40.8517
RE1,LNDWHELI,2048,42.3161
RE1,LNDWHELI,2049,43.501
RE1,LNDWHELI,2050,44.7051
RE1,LNDSORHR,2020,1.7429
RE1,LNDSORHR,2021,1.7603
RE1,LNDSORHR,2022,1.778
RE1,LNDSORHR,2023,1.7957
RE1,LNDSORHR,2024,1.8137
RE1,LNDSORHR,2025,1.8318
RE1,LNDSORHR,2026,1.8501
RE1,LNDSORHR,2027,1.8686
RE1,LNDSORHR,2028,1.8873
RE1,LNDSORHR,2029,1.9062
RE1,LNDSORHR,2030,1.9253
RE1,LNDSORHR,2031,1.9445
RE1,LNDSORHR,2032,1.964
RE1,LNDSORHR,2033,1.9836
RE1,LNDSORHR,2034,2.0034
RE1,LNDSORHR,2035,2.0235
RE1,LNDSORHR,2036,2.0437
RE1,LNDSORHR,2037,2.0641
RE1,LNDSORHR,2038,2.0848
RE1,LNDSORHR,2039,2.1056
RE1,LNDSORHR,2040,2.1267
RE1,LNDSORHR,2041,2.148
RE1,LNDSORHR,2042,2.1694
RE1,LNDSORHR,2043,2.1911
RE1,LNDSORHR,2044,2.213
RE1,LNDSORHR,2045,2.2352
RE1,LNDSORHR,2046,2.2575
RE1,LNDSORHR,2047,2.2801
RE1,LNDSORHR,2048,2.3029
RE1,LNDSORHR,2049,2.3259
RE1,LNDSORHR,2050,2.3492
RE1,LNDSORLR,2020,15.6863
RE1,LNDSORLR,2021,14.9853
RE1,LNDSORLR,2022,15.522
RE1,LNDSORLR,2023,16.073
RE1,LNDSORLR,2024,16.6385
RE1,LNDSORLR,2025,17.256
RE1,LNDSORLR,2026,17.8596
RE1,LNDSORLR,2027,18.4212
RE1,LNDSORLR,2028,18.8696
RE1,LNDSORLR,2029,19.3103
RE1,LNDSORLR,2030,19.4852
RE1,LNDSORLR,2031,19.4151
RE1,LNDSORLR,2032,18.9697
RE1,LNDSORLR,2033,18.2005
RE1,LNDSORLR,2034,17.3972
RE1,LNDSORLR,2035,16.6129
RE1,LNDSORLR,2036,15.5883
RE1,LNDSORLR,2037,13.428
RE1,LNDSORLR,2038,11.5104
RE1,LNDSORLR,2039,9.3445
RE1,LNDSORLR,2040,7.8515
RE1,LNDSORLR,2041,6.3173
RE1,LNDSORLR,2042,4.8996
RE1,LNDSORLR,2043,3.5651
RE1,LNDSORLR,2044,2.2285
RE1,LNDSORLR,2045,1.1666
RE1,LNDSORLR,2046,0.3756
RE1,LNDSORLR,2047,0
RE1,LNDSORLR,2048,0
RE1,LNDSORLR,2049,0
RE1,LNDSORLR,2050,0
RE1,LNDSORHI,2020,0.0468
RE1,LNDSORHI,2021,0.0811
RE1,LNDSORHI,2022,0.0789
RE1,LNDSORHI,2023,0.0767
RE1,LNDSORHI,2024,0.0739
RE1,LNDSORHI,2025,0.0713
RE1,LNDSORHI,2026,0.0685
RE1,LNDSORHI,2027,0.066
RE1,LNDSORHI,2028,0.0633
RE1,LNDSORHI,2029,0.0607
RE1,LNDSORHI,2030,0.058
RE1,LNDSORHI,2031,0.0555
RE1,LNDSORHI,2032,0.053
RE1,LNDSORHI,2033,0.0507
RE1,LNDSORHI,2034,0.0509
RE1,LNDSORHI,2035,0.0514
RE1,LNDSORHI,2036,0.0519
RE1,LNDSORHI,2037,0.0524
RE1,LNDSORHI,2038,0.053
RE1,LNDSORHI,2039,0.0535
RE1,LNDSORHI,2040,0.054
RE1,LNDSORHI,2041,0.0546
RE1,LNDSORHI,2042,0.0551
RE1,LNDSORHI,2043,0.0557
RE1,LNDSORHI,2044,0.0562
RE1,LNDSORHI,2045,0.0568
RE1,LNDSORHI,2046,0.0573
RE1,LNDSORHI,2047,0.0579
RE1,LNDSORHI,2048,0.0585
RE1,LNDSORHI,2049,0.0591
RE1,LNDSORHI,2050,0.0597
RE1,LNDSORLI,2020,0.4212
RE1,LNDSORLI,2021,0.7297
RE1,LNDSORLI,2022,0.7097
RE1,LNDSORLI,2023,0.6907
RE1,LNDSORLI,2024,0.6654
RE1,LNDSORLI,2025,0.6419
RE1,LNDSORLI,2026,0.6169
RE1,LNDSORLI,2027,0.5939
RE1,LNDSORLI,2028,0.602
RE1,LNDSORLI,2029,0.7826
RE1,LNDSORLI,2030,1.174
RE1,LNDSORLI,2031,1.7609
RE1,LNDSORLI,2032,2.6414
RE1,LNDSORLI,2033,3.7772
RE1,LNDSORLI,2034,4.972
RE1,LNDSORLI,2035,6.1649
RE1,LNDSORLI,2036,7.5503
RE1,LNDSORLI,2037,9.7988
RE1,LNDSORLI,2038,11.8796
RE1,LNDSORLI,2039,14.1992
RE1,LNDSORLI,2040,16.0245
RE1,LNDSORLI,2041,17.8909
RE1,LNDSORLI,2042,19.6817
RE1,LNDSORLI,2043,21.4228
RE1,LNDSORLI,2044,23.3618
RE1,LNDSORLI,2045,25.0003
RE1,LNDSORLI,2046,26.3988
RE1,LNDSORLI,2047,27.4781
RE1,LNDSORLI,2048,28.2829
RE1,LNDSORLI,2049,29.1018
RE1,LNDSORLI,2050,29.9391
RE1,LNDBRLHR,2020,0.8736
RE1,LNDBRLHR,2021,0.8824
RE1,LNDBRLHR,2022,0.8912
RE1,LNDBRLHR,2023,0.9001
RE1,LNDBRLHR,2024,0.9091
RE1,LNDBRLHR,2025,0.9182
RE1,LNDBRLHR,2026,0.9274
RE1,LNDBRLHR,2027,0.9366
RE1,LNDBRLHR,2028,0.946
RE1,LNDBRLHR,2029,0.9555
RE1,LNDBRLHR,2030,0.965
RE1,LNDBRLHR,2031,0.9747
RE1,LNDBRLHR,2032,0.9844
RE1,LNDBRLHR,2033,0.9943
RE1,LNDBRLHR,2034,1.0042
RE1,LNDBRLHR,2035,1.0142
RE1,LNDBRLHR,2036,1.0244
RE1,LNDBRLHR,2037,1.0346
RE1,LNDBRLHR,2038,1.045
RE1,LNDBRLHR,2039,1.0554
RE1,LNDBRLHR,2040,1.066
RE1,LNDBRLHR,2041,1.0766
RE1,LNDBRLHR,2042,1.0874
RE1,LNDBRLHR,2043,1.0983
RE1,LNDBRLHR,2044,1.1093
RE1,LNDBRLHR,2045,1.1204
RE1,LNDBRLHR,2046,1.1316
RE1,LNDBRLHR,2047,1.1429
RE1,LNDBRLHR,2048,1.1543
RE1,LNDBRLHR,2049,1.1658
RE1,LNDBRLHR,2050,1.1775
RE1,LNDBRLLR,2020,7.8625
RE1,LNDBRLLR,2021,7.4694
RE1,LNDBRLLR,2022,7.731
RE1,LNDBRLLR,2023,7.9992
RE1,LNDBRLLR,2024,8.2743
RE1,LNDBRLLR,2025,8.5703
RE1,LNDBRLLR,2026,8.8625
RE1,LNDBRLLR,2027,9.1395
RE1,LNDBRLLR,2028,9.3729
RE1,LNDBRLLR,2029,9.6124
RE1,LNDBRLLR,2030,9.7478
RE1,LNDBRLLR,2031,9.7871
RE1,LNDBRLLR,2032,9.679
RE1,LNDBRLLR,2033,9.3461
RE1,LNDBRLLR,2034,8.9435
RE1,LNDBRLLR,2035,8.5503
RE1,LNDBRLLR,2036,8.0785
RE1,LNDBRLLR,2037,7.0032
RE1,LNDBRLLR,2038,6.0499
RE1,LNDBRLLR,2039,4.9727
RE1,LNDBRLLR,2040,4.2378
RE1,LNDBRLLR,2041,3.4792
RE1,LNDBRLLR,2042,2.7731
RE1,LNDBRLLR,2043,2.0955
RE1,LNDBRLLR,2044,1.4069
RE1,LNDBRLLR,2045,0.827
RE1,LNDBRLLR,2046,0.356
RE1,LNDBRLLR,2047,0.0526
RE1,LNDBRLLR,2048,0
RE1,LNDBRLLR,2049,0
RE1,LNDBRLLR,2050,0
RE1,LNDBRLHI,2020,0.0234
RE1,LNDBRLHI,2021,0.0405
RE1,LNDBRLHI,2022,0.0394
RE1,LNDBRLHI,2023,0.0384
RE1,LNDBRLHI,2024,0.037
RE1,LNDBRLHI,2025,0.0357
RE1,LNDBRLHI,2026,0.0343
RE1,LNDBRLHI,2027,0.033
RE1,LNDBRLHI,2028,0.0317
RE1,LNDBRLHI,2029,0.0303
RE1,LNDBRLHI,2030,0.029
RE1,LNDBRLHI,2031,0.0277
RE1,LNDBRLHI,2032,0.0265
RE1,LNDBRLHI,2033,0.0254
RE1,LNDBRLHI,2034,0.0249
RE1,LNDBRLHI,2035,0.0252
RE1,LNDBRLHI,2036,0.0254
RE1,LNDBRLHI,2037,0.0257
RE1,LNDBRLHI,2038,0.0259
RE1,LNDBRLHI,2039,0.0262
RE1,LNDBRLHI,2040,0.0264
RE1,LNDBRLHI,2041,0.0267
RE1,LNDBRLHI,2042,0.027
RE1,LNDBRLHI,2043,0.0272
RE1,LNDBRLHI,2044,0.0275
RE1,LNDBRLHI,2045,0.0278
RE1,LNDBRLHI,2046,0.0281
RE1,LNDBRLHI,2047,0.0283
RE1,LNDBRLHI,2048,0.0286
RE1,LNDBRLHI,2049,0.0289
RE1,LNDBRLHI,2050,0.0292
RE1,LNDBRLLI,2020,0.2106
RE1,LNDBRLLI,2021,0.3648
RE1,LNDBRLLI,2022,0.3548
RE1,LNDBRLLI,2023,0.3453
RE1,LNDBRLLI,2024,0.3327
RE1,LNDBRLLI,2025,0.3209
RE1,LNDBRLLI,2026,0.3085
RE1,LNDBRLLI,2027,0.297
RE1,LNDBRLLI,2028,0.3017
RE1,LNDBRLLI,2029,0.3922
RE1,LNDBRLLI,2030,0.5884
RE1,LNDBRLLI,2031,0.8826
RE1,LNDBRLLI,2032,1.3238
RE1,LNDBRLLI,2033,1.9858
RE1,LNDBRLLI,2034,2.738
RE1,LNDBRLLI,2035,3.4881
RE1,LNDBRLLI,2036,4.3198
RE1,LNDBRLLI,2037,5.7308
RE1,LNDBRLLI,2038,7.034
RE1,LNDBRLLI,2039,8.4946
RE1,LNDBRLLI,2040,9.6344
RE1,LNDBRLLI,2041,10.8014
RE1,LNDBRLLI,2042,11.924
RE1,LNDBRLLI,2043,13.0258
RE1,LNDBRLLI,2044,14.2955
RE1,LNDBRLLI,2045,15.3797
RE1,LNDBRLLI,2046,16.3253
RE1,LNDBRLLI,2047,17.1007
RE1,LNDBRLLI,2048,17.639
RE1,LNDBRLLI,2049,18.1343
RE1,LNDBRLLI,2050,18.6397
RE1,LNDCOFHR,2020,0.8223
RE1,LNDCOFHR,2021,0.7812
RE1,LNDCOFHR,2022,0.7421
RE1,LNDCOFHR,2023,0.7495
RE1,LNDCOFHR,2024,0.757
RE1,LNDCOFHR,2025,0.7646
RE1,LNDCOFHR,2026,0.7723
RE1,LNDCOFHR,2027,0.78
RE1,LNDCOFHR,2028,0.7878
RE1,LNDCOFHR,2029,0.7957
RE1,LNDCOFHR,2030,0.8036
RE1,LNDCOFHR,2031,0.8116
RE1,LNDCOFHR,2032,0.8198
RE1,LNDCOFHR,2033,0.828
RE1,LNDCOFHR,2034,0.8362
RE1,LNDCOFHR,2035,0.8446
RE1,LNDCOFHR,2036,0.853
RE1,LNDCOFHR,2037,0.8616
RE1,LNDCOFHR,2038,0.8702
RE1,LNDCOFHR,2039,0.8789
RE1,LNDCOFHR,2040,0.8877
RE1,LNDCOFHR,2041,0.8966
RE1,LNDCOFHR,2042,0.9055
RE1,LNDCOFHR,2043,0.9146
RE1,LNDCOFHR,2044,0.9237
RE1,LNDCOFHR,2045,0.933
RE1,LNDCOFHR,2046,0.9423
RE1,LNDCOFHR,2047,0.9517
RE1,LNDCOFHR,2048,0.9612
RE1,LNDCOFHR,2049,0.9708
RE1,LNDCOFHR,2050,0.9806
RE1,LNDCOFLR,2020,7.4006
RE1,LNDCOFLR,2021,7.0306
RE1,LNDCOFLR,2022,6.6791
RE1,LNDCOFLR,2023,6.3451
RE1,LNDCOFLR,2024,5.901
RE1,LNDCOFLR,2025,5.4879
RE1,LNDCOFLR,2026,5.0489
RE1,LNDCOFLR,2027,4.8033
RE1,LNDCOFLR,2028,4.8226
RE1,LNDCOFLR,2029,4.8042
RE1,LNDCOFLR,2030,4.5768
RE1,LNDCOFLR,2031,4.1705
RE1,LNDCOFLR,2032,3.7832
RE1,LNDCOFLR,2033,3.4203
RE1,LNDCOFLR,2034,3.0413
RE1,LNDCOFLR,2035,2.6713
RE1,LNDCOFLR,2036,2.2272
RE1,LNDCOFLR,2037,1.8128
RE1,LNDCOFLR,2038,1.5019
RE1,LNDCOFLR,2039,1.1911
RE1,LNDCOFLR,2040,1.1911
RE1,LNDCOFLR,2041,1.1911
RE1,LNDCOFLR,2042,1.0327
RE1,LNDCOFLR,2043,0.5953
RE1,LNDCOFLR,2044,0.1911
RE1,LNDCOFLR,2045,0
RE1,LNDCOFLR,2046,0
RE1,LNDCOFLR,2047,0
RE1,LNDCOFLR,2048,0
RE1,LNDCOFLR,2049,0
RE1,LNDCOFLR,2050,0
RE1,LNDCOFHI,2020,0.0343
RE1,LNDCOFHI,2021,0.0583
RE1,LNDCOFHI,2022,0.0567
RE1,LNDCOFHI,2023,0.0551
RE1,LNDCOFHI,2024,0.0531
RE1,LNDCOFHI,2025,0.0512
RE1,LNDCOFHI,2026,0.0491
RE1,LNDCOFHI,2027,0.0473
RE1,LNDCOFHI,2028,0.0453
RE1,LNDCOFHI,2029,0.0434
RE1,LNDCOFHI,2030,0.0414
RE1,LNDCOFHI,2031,0.0395
RE1,LNDCOFHI,2032,0.0377
RE1,LNDCOFHI,2033,0.0365
RE1,LNDCOFHI,2034,0.0368
RE1,LNDCOFHI,2035,0.0372
RE1,LNDCOFHI,2036,0.0376
RE1,LNDCOFHI,2037,0.0379
RE1,LNDCOFHI,2038,0.0383
RE1,LNDCOFHI,2039,0.0387
RE1,LNDCOFHI,2040,0.0391
RE1,LNDCOFHI,2041,0.0395
RE1,LNDCOFHI,2042,0.0399
RE1,LNDCOFHI,2043,0.0403
RE1,LNDCOFHI,2044,0.0407
RE1,LNDCOFHI,2045,0.0411
RE1,LNDCOFHI,2046,0.0415
RE1,LNDCOFHI,2047,0.0419
RE1,LNDCOFHI,2048,0.0423
RE1,LNDCOFHI,2049,0.0427
RE1,LNDCOFHI,2050,0.0432
RE1,LNDCOFLI,2020,0.3087
RE1,LNDCOFLI,2021,0.5295
RE1,LNDCOFLI,2022,0.5148
RE1,LNDCOFLI,2023,0.5009
RE1,LNDCOFLI,2024,0.4824
RE1,LNDCOFLI,2025,0.4652
RE1,LNDCOFLI,2026,0.4468
RE1,LNDCOFLI,2027,0.43
RE1,LNDCOFLI,2028,0.4414
RE1,LNDCOFLI,2029,0.5739
RE1,LNDCOFLI,2030,0.8608
RE1,LNDCOFLI,2031,1.2807
RE1,LNDCOFLI,2032,1.6903
RE1,LNDCOFLI,2033,2.0857
RE1,LNDCOFLI,2034,2.4964
RE1,LNDCOFLI,2035,2.9043
RE1,LNDCOFLI,2036,3.3697
RE1,LNDCOFLI,2037,3.8175
RE1,LNDCOFLI,2038,4.1944
RE1,LNDCOFLI,2039,4.5753
RE1,LNDCOFLI,2040,4.7354
RE1,LNDCOFLI,2041,4.8999
RE1,LNDCOFLI,2042,5.1834
RE1,LNDCOFLI,2043,5.6737
RE1,LNDCOFLI,2044,6.1446
RE1,LNDCOFLI,2045,6.466
RE1,LNDCOFLI,2046,6.654
RE1,LNDCOFLI,2047,6.8471
RE1,LNDCOFLI,2048,7.0454
RE1,LNDCOFLI,2049,7.249
RE1,LNDCOFLI,2050,7.4582
RE1,LNDOTCHR,2020,4.2621
RE1,LNDOTCHR,2021,4.3047
RE1,LNDOTCHR,2022,4.3478
RE1,LNDOTCHR,2023,4.3913
RE1,LNDOTCHR,2024,4.4352
RE1,LNDOTCHR,2025,4.4795
RE1,LNDOTCHR,2026,4.5243
RE1,LNDOTCHR,2027,4.5696
RE1,LNDOTCHR,2028,4.6153
RE1,LNDOTCHR,2029,4.6614
RE1,LNDOTCHR,2030,4.708
RE1,LNDOTCHR,2031,4.7551
RE1,LNDOTCHR,2032,4.8027
RE1,LNDOTCHR,2033,4.8507
RE1,LNDOTCHR,2034,4.8992
RE1,LNDOTCHR,2035,4.9482
RE1,LNDOTCHR,2036,4.9977
RE1,LNDOTCHR,2037,5.0476
RE1,LNDOTCHR,2038,5.0981
RE1,LNDOTCHR,2039,5.1491
RE1,LNDOTCHR,2040,5.2006
RE1,LNDOTCHR,2041,5.2526
RE1,LNDOTCHR,2042,5.3051
RE1,LNDOTCHR,2043,5.3582
RE1,LNDOTCHR,2044,5.4118
RE1,LNDOTCHR,2045,5.4659
RE1,LNDOTCHR,2046,5.5205
RE1,LNDOTCHR,2047,5.5757
RE1,LNDOTCHR,2048,5.6315
RE1,LNDOTCHR,2049,5.6878
RE1,LNDOTCHR,2050,5.7447
RE1,LNDOTCLR,2020,38.3369
RE1,LNDOTCLR,2021,39.5678
RE1,LNDOTCLR,2022,40.8105
RE1,LNDOTCLR,2023,42.0877
RE1,LNDOTCLR,2024,43.4002
RE1,LNDOTCLR,2025,45.0792
RE1,LNDOTCLR,2026,46.5332
RE1,LNDOTCLR,2027,47.8529
RE1,LNDOTCLR,2028,49.0956
RE1,LNDOTCLR,2029,50.3652
RE1,LNDOTCLR,2030,51.3536
RE1,LNDOTCLR,2031,52.3233
RE1,LNDOTCLR,2032,53.2694
RE1,LNDOTCLR,2033,54.1863
RE1,LNDOTCLR,2034,55.0676
RE1,LNDOTCLR,2035,55.9064
RE1,LNDOTCLR,2036,56.6948
RE1,LNDOTCLR,2037,57.4243
RE1,LNDOTCLR,2038,58.0853
RE1,LNDOTCLR,2039,58.667
RE1,LNDOTCLR,2040,59.1576
RE1,LNDOTCLR,2041,59.5441
RE1,LNDOTCLR,2042,59.8118
RE1,LNDOTCLR,2043,59.9447
RE1,LNDOTCLR,2044,59.925
RE1,LNDOTCLR,2045,59.7329
RE1,LNDOTCLR,2046,59.3466
RE1,LNDOTCLR,2047,58.742
RE1,LNDOTCLR,2048,57.8926
RE1,LNDOTCLR,2049,57.0112
RE1,LNDOTCLR,2050,55.6048
RE1,LNDOTCHI,2020,0.5604
RE1,LNDOTCHI,2021,0.9709
RE1,LNDOTCHI,2022,0.9442
RE1,LNDOTCHI,2023,0.9189
RE1,LNDOTCHI,2024,0.8853
RE1,LNDOTCHI,2025,0.854
RE1,LNDOTCHI,2026,0.8208
RE1,LNDOTCHI,2027,0.7902
RE1,LNDOTCHI,2028,0.7585
RE1,LNDOTCHI,2029,0.7265
RE1,LNDOTCHI,2030,0.6949
RE1,LNDOTCHI,2031,0.6641
RE1,LNDOTCHI,2032,0.6348
RE1,LNDOTCHI,2033,0.6073
