REGION,TECHNOLOGY,YEAR,VALUE
RE1,MINLND,2036,0.001
RE1,MINLND,2037,0.001
RE1,MINLND,2038,0.001
RE1,MINLND,2039,0.001
RE1,MINLND,2040,0.001
RE1,MINLND,2041,0.001
RE1,MINLND,2042,0.001
RE1,MINLND,2043,0.001
RE1,MINLND,2044,0.001
RE1,MINLND,2045,0.001
RE1,MINLND,2046,0.001
RE1,MINLND,2047,0.001
RE1,MINLND,2048,0.001
RE1,MINLND,2049,0.001
RE1,MINLND,2050,0.001
RE1,LNDTEFHR,2020,10.0
RE1,LNDTEFHR,2021,10.0
RE1,LNDTEFHR,2022,10.0
RE1,LNDTEFHR,2023,10.0
RE1,LNDTEFHR,2024,10.0
RE1,LNDTEFHR,2025,10.0
RE1,LNDTEFHR,2026,10.0
RE1,LNDTEFHR,2027,10.0
RE1,LNDTEFHR,2028,10.0
RE1,LNDTEFHR,2029,10.0
RE1,LNDTEFHR,2030,10.0
RE1,LNDTEFHR,2031,10.0
RE1,LNDTEFHR,2032,10.0
RE1,LNDTEFHR,2033,10.0
RE1,LNDTEFHR,2034,10.0
RE1,LNDTEFHR,2035,10.0
RE1,LNDTEFHR,2036,10.0
RE1,LNDTEFHR,2037,10.0
RE1,LNDTEFHR,2038,10.0
RE1,LNDTEFHR,2039,10.0
RE1,LNDTEFHR,2040,10.0
RE1,LNDTEFHR,2041,10.0
RE1,LNDTEFHR,2042,10.0
RE1,LNDTEFHR,2043,10.0
RE1,LNDTEFHR,2044,10.0
RE1,LNDTEFHR,2045,10.0
RE1,LNDTEFHR,2046,10.0
RE1,LNDTEFHR,2047,10.0
RE1,LNDTEFHR,2048,10.0
RE1,LNDTEFHR,2049,10.0
RE1,LNDTEFHR,2050,10.0
RE1,LNDTEFLR,2020,5.0
RE1,LNDTEFLR,2021,5.0
RE1,LNDTEFLR,2022,5.0
RE1,LNDTEFLR,2023,5.0
RE1,LNDTEFLR,2024,5.0
RE1,LNDTEFLR,2025,5.0
RE1,LNDTEFLR,2026,5.0
RE1,LNDTEFLR,2027,5.0
RE1,LNDTEFLR,2028,5.0
RE1,LNDTEFLR,2029,5.0
RE1,LNDTEFLR,2030,5.0
RE1,LNDTEFLR,2031,5.0
RE1,LNDTEFLR,2032,5.0
RE1,LNDTEFLR,2033,5.0
RE1,LNDTEFLR,2034,5.0
RE1,LNDTEFLR,2035,5.0
RE1,LNDTEFLR,2036,5.0
RE1,LNDTEFLR,2037,5.0
RE1,LNDTEFLR,2038,5.0
RE1,LNDTEFLR,2039,5.0
RE1,LNDTEFLR,2040,5.0
RE1,LNDTEFLR,2041,5.0
RE1,LNDTEFLR,2042,5.0
RE1,LNDTEFLR,2043,5.0
RE1,LNDTEFLR,2044,5.0
RE1,LNDTEFLR,2045,5.0
RE1,LNDTEFLR,2046,5.0
RE1,LNDTEFLR,2047,5.0
RE1,LNDTEFLR,2048,5.0
RE1,LNDTEFLR,2049,5.0
RE1,LNDTEFLR,2050,5.0
RE1,LNDTEFHI,2020,80.0
RE1,LNDTEFHI,2021,80.0
RE1,LNDTEFHI,2022,80.0
RE1,LNDTEFHI,2023,80.0
RE1,LNDTEFHI,2024,80.0
RE1,LNDTEFHI,2025,80.0
RE1,LNDTEFHI,2026,80.0
RE1,LNDTEFHI,2027,80.0
RE1,LNDTEFHI,2028,80.0
RE1,LNDTEFHI,2029,80.0
RE1,LNDTEFHI,2030,80.0
RE1,LNDTEFHI,2031,80.0
RE1,LNDTEFHI,2032,80.0
RE1,LNDTEFHI,2033,80.0
RE1,LNDTEFHI,2034,80.0
RE1,LNDTEFHI,2035,80.0
RE1,LNDTEFHI,2036,80.0
RE1,LNDTEFHI,2037,80.0
RE1,LNDTEFHI,2038,80.0
RE1,LNDTEFHI,2039,80.0
RE1,LNDTEFHI,2040,80.0
RE1,LNDTEFHI,2041,80.0
RE1,LNDTEFHI,2042,80.0
RE1,LNDTEFHI,2043,80.0
RE1,LNDTEFHI,2044,80.0
RE1,LNDTEFHI,2045,80.0
RE1,LNDTEFHI,2046,80.0
RE1,LNDTEFHI,2047,80.0
RE1,LNDTEFHI,2048,80.0
RE1,LNDTEFHI,2049,80.0
RE1,LNDTEFHI,2050,80.0
RE1,LNDTEFLI,2020,40.0
RE1,LNDTEFLI,2021,40.0
RE1,LNDTEFLI,2022,40.0
RE1,LNDTEFLI,2023,40.0
RE1,LNDTEFLI,2024,40.0
RE1,LNDTEFLI,2025,40.0
RE1,LNDTEFLI,2026,40.0
RE1,LNDTEFLI,2027,40.0
RE1,LNDTEFLI,2028,40.0
RE1,LNDTEFLI,2029,40.0
RE1,LNDTEFLI,2030,40.0
RE1,LNDTEFLI,2031,40.0
RE1,LNDTEFLI,2032,40.0
RE1,LNDTEFLI,2033,40.0
RE1,LNDTEFLI,2034,40.0
RE1,LNDTEFLI,2035,40.0
RE1,LNDTEFLI,2036,40.0
RE1,LNDTEFLI,2037,40.0
RE1,LNDTEFLI,2038,40.0
RE1,LNDTEFLI,2039,40.0
RE1,LNDTEFLI,2040,40.0
RE1,LNDTEFLI,2041,40.0
RE1,LNDTEFLI,2042,40.0
RE1,LNDTEFLI,2043,40.0
RE1,LNDTEFLI,2044,40.0
RE1,LNDTEFLI,2045,40.0
RE1,LNDTEFLI,2046,40.0
RE1,LNDTEFLI,2047,40.0
RE1,LNDTEFLI,2048,40.0
RE1,LNDTEFLI,2049,40.0
RE1,LNDTEFLI,2050,40.0
RE1,LNDMAIHR,2020,10.0
RE1,LNDMAIHR,2021,10.0
RE1,LNDMAIHR,2022,10.0
RE1,LNDMAIHR,2023,10.0
RE1,LNDMAIHR,2024,10.0
RE1,LNDMAIHR,2025,10.0
RE1,LNDMAIHR,2026,10.0
RE1,LNDMAIHR,2027,10.0
RE1,LNDMAIHR,2028,10.0
RE1,LNDMAIHR,2029,10.0
RE1,LNDMAIHR,2030,10.0
RE1,LNDMAIHR,2031,10.0
RE1,LNDMAIHR,2032,10.0
RE1,LNDMAIHR,2033,10.0
RE1,LNDMAIHR,2034,10.0
RE1,LNDMAIHR,2035,10.0
RE1,LNDMAIHR,2036,10.0
RE1,LNDMAIHR,2037,10.0
RE1,LNDMAIHR,2038,10.0
RE1,LNDMAIHR,2039,10.0
RE1,LNDMAIHR,2040,10.0
RE1,LNDMAIHR,2041,10.0
RE1,LNDMAIHR,2042,10.0
RE1,LNDMAIHR,2043,10.0
RE1,LNDMAIHR,2044,10.0
RE1,LNDMAIHR,2045,10.0
RE1,LNDMAIHR,2046,10.0
RE1,LNDMAIHR,2047,10.0
RE1,LNDMAIHR,2048,10.0
RE1,LNDMAIHR,2049,10.0
RE1,LNDMAIHR,2050,10.0
RE1,LNDMAILR,2020,5.0
RE1,LNDMAILR,2021,5.0
RE1,LNDMAILR,2022,5.0
RE1,LNDMAILR,2023,5.0
RE1,LNDMAILR,2024,5.0
RE1,LNDMAILR,2025,5.0
RE1,LNDMAILR,2026,5.0
RE1,LNDMAILR,2027,5.0
RE1,LNDMAILR,2028,5.0
RE1,LNDMAILR,2029,5.0
RE1,LNDMAILR,2030,5.0
RE1,LNDMAILR,2031,5.0
RE1,LNDMAILR,2032,5.0
RE1,LNDMAILR,2033,5.0
RE1,LNDMAILR,2034,5.0
RE1,LNDMAILR,2035,5.0
RE1,LNDMAILR,2036,5.0
RE1,LNDMAILR,2037,5.0
RE1,LNDMAILR,2038,5.0
RE1,LNDMAILR,2039,5.0
RE1,LNDMAILR,2040,5.0
RE1,LNDMAILR,2041,5.0
RE1,LNDMAILR,2042,5.0
RE1,LNDMAILR,2043,5.0
RE1,LNDMAILR,2044,5.0
RE1,LNDMAILR,2045,5.0
RE1,LNDMAILR,2046,5.0
RE1,LNDMAILR,2047,5.0
RE1,LNDMAILR,2048,5.0
RE1,LNDMAILR,2049,5.0
RE1,LNDMAILR,2050,5.0
RE1,LNDMAIHI,2020,80.0
RE1,LNDMAIHI,2021,80.0
RE1,LNDMAIHI,2022,80.0
RE1,LNDMAIHI,2023,80.0
RE1,LNDMAIHI,2024,80.0
RE1,LNDMAIHI,2025,80.0
RE1,LNDMAIHI,2026,80.0
RE1,LNDMAIHI,2027,80.0
RE1,LNDMAIHI,2028,80.0
RE1,LNDMAIHI,2029,80.0
RE1,LNDMAIHI,2030,80.0
RE1,LNDMAIHI,2031,80.0
RE1,LNDMAIHI,2032,80.0
RE1,LNDMAIHI,2033,80.0
RE1,LNDMAIHI,2034,80.0
RE1,LNDMAIHI,2035,80.0
RE1,LNDMAIHI,2036,80.0
RE1,LNDMAIHI,2037,80.0
RE1,LNDMAIHI,2038,80.0
RE1,LNDMAIHI,2039,80.0
RE1,LNDMAIHI,2040,80.0
RE1,LNDMAIHI,2041,80.0
RE1,LNDMAIHI,2042,80.0
RE1,LNDMAIHI,2043,80.0
RE1,LNDMAIHI,2044,80.0
RE1,LNDMAIHI,2045,80.0
RE1,LNDMAIHI,2046,80.0
RE1,LNDMAIHI,2047,80.0
RE1,LNDMAIHI,2048,80.0
RE1,LNDMAIHI,2049,80.0
RE1,LNDMAIHI,2050,80.0
RE1,LNDMAILI,2020,40.0
RE1,LNDMAILI,2021,40.0
RE1,LNDMAILI,2022,40.0
RE1,LNDMAILI,2023,40.0
RE1,LNDMAILI,2024,40.0
RE1,LNDMAILI,2025,40.0
RE1,LNDMAILI,2026,40.0
RE1,LNDMAILI,2027,40.0
RE1,LNDMAILI,2028,40.0
RE1,LNDMAILI,2029,40.0
RE1,LNDMAILI,2030,40.0
RE1,LNDMAILI,2031,40.0
RE1,LNDMAILI,2032,40.0
RE1,LNDMAILI,2033,40.0
RE1,LNDMAILI,2034,40.0
RE1,LNDMAILI,2035,40.0
RE1,LNDMAILI,2036,40.0
RE1,LNDMAILI,2037,40.0
RE1,LNDMAILI,2038,40.0
RE1,LNDMAILI,2039,40.0
RE1,LNDMAILI,2040,40.0
RE1,LNDMAILI,2041,40.0
RE1,LNDMAILI,2042,40.0
RE1,LNDMAILI,2043,40.0
RE1,LNDMAILI,2044,40.0
RE1,LNDMAILI,2045,40.0
RE1,LNDMAILI,2046,40.0
RE1,LNDMAILI,2047,40.0
RE1,LNDMAILI,2048,40.0
RE1,LNDMAILI,2049,40.0
RE1,LNDMAILI,2050,40.0
RE1,LNDWHEHR,2020,10.0
RE1,LNDWHEHR,2021,10.0
RE1,LNDWHEHR,2022,10.0
RE1,LNDWHEHR,2023,10.0
RE1,LNDWHEHR,2024,10.0
RE1,LNDWHEHR,2025,10.0
RE1,LNDWHEHR,2026,10.0
RE1,LNDWHEHR,2027,10.0
RE1,LNDWHEHR,2028,10.0
RE1,LNDWHEHR,2029,10.0
RE1,LNDWHEHR,2030,10.0
RE1,LNDWHEHR,2031,10.0
RE1,LNDWHEHR,2032,10.0
RE1,LNDWHEHR,2033,10.0
RE1,LNDWHEHR,2034,10.0
RE1,LNDWHEHR,2035,10.0
RE1,LNDWHEHR,2036,10.0
RE1,LNDWHEHR,2037,10.0
RE1,LNDWHEHR,2038,10.0
RE1,LNDWHEHR,2039,10.0
RE1,LNDWHEHR,2040,10.0
RE1,LNDWHEHR,2041,10.0
RE1,LNDWHEHR,2042,10.0
RE1,LNDWHEHR,2043,10.0
RE1,LNDWHEHR,2044,10.0
RE1,LNDWHEHR,2045,10.0
RE1,LNDWHEHR,2046,10.0
RE1,LNDWHEHR,2047,10.0
RE1,LNDWHEHR,2048,10.0
RE1,LNDWHEHR,2049,10.0
RE1,LNDWHEHR,2050,10.0
RE1,LNDWHELR,2020,5.0
RE1,LNDWHELR,2021,5.0
RE1,LNDWHELR,2022,5.0
RE1,LNDWHELR,2023,5.0
RE1,LNDWHELR,2024,5.0
RE1,LNDWHELR,2025,5.0
RE1,LNDWHELR,2026,5.0
RE1,LNDWHELR,2027,5.0
RE1,LNDWHELR,2028,5.0
RE1,LNDWHELR,2029,5.0
RE1,LNDWHELR,2030,5.0
RE1,LNDWHELR,2031,5.0
RE1,LNDWHELR,2032,5.0
RE1,LNDWHELR,2033,5.0
RE1,LNDWHELR,2034,5.0
RE1,LNDWHELR,2035,5.0
RE1,LNDWHELR,2036,5.0
RE1,LNDWHELR,2037,5.0
RE1,LNDWHELR,2038,5.0
RE1,LNDWHELR,2039,5.0
RE1,LNDWHELR,2040,5.0
RE1,LNDWHELR,2041,5.0
RE1,LNDWHELR,2042,5.0
RE1,LNDWHELR,2043,5.0
RE1,LNDWHELR,2044,5.0
RE1,LNDWHELR,2045,5.0
RE1,LNDWHELR,2046,5.0
RE1,LNDWHELR,2047,5.0
RE1,LNDWHELR,2048,5.0
RE1,LNDWHELR,2049,5.0
RE1,LNDWHELR,2050,5.0
RE1,LNDWHEHI,2020,80.0
RE1,LNDWHEHI,2021,80.0
RE1,LNDWHEHI,2022,80.0
RE1,LNDWHEHI,2023,80.0
RE1,LNDWHEHI,2024,80.0
RE1,LNDWHEHI,2025,80.0
RE1,LNDWHEHI,2026,80.0
RE1,LNDWHEHI,2027,80.0
RE1,LNDWHEHI,2028,80.0
RE1,LNDWHEHI,2029,80.0
RE1,LNDWHEHI,2030,80.0
RE1,LNDWHEHI,2031,80.0
RE1,LNDWHEHI,2032,80.0
RE1,LNDWHEHI,2033,80.0
RE1,LNDWHEHI,2034,80.0
RE1,LNDWHEHI,2035,80.0
RE1,LNDWHEHI,2036,80.0
RE1,LNDWHEHI,2037,80.0
RE1,LNDWHEHI,2038,80.0
RE1,LNDWHEHI,2039,80.0
RE1,LNDWHEHI,2040,80.0
RE1,LNDWHEHI,2041,80.0
RE1,LNDWHEHI,2042,80.0
RE1,LNDWHEHI,2043,80.0
RE1,LNDWHEHI,2044,80.0
RE1,LNDWHEHI,2045,80.0
RE1,LNDWHEHI,2046,80.0
RE1,LNDWHEHI,2047,80.0
RE1,LNDWHEHI,2048,80.0
RE1,LNDWHEHI,2049,80.0
RE1,LNDWHEHI,2050,80.0
RE1,LNDWHELI,2020,40.0
RE1,LNDWHELI,2021,40.0
RE1,LNDWHELI,2022,40.0
RE1,LNDWHELI,2023,40.0
RE1,LNDWHELI,2024,40.0
RE1,LNDWHELI,2025,40.0
RE1,LNDWHELI,2026,40.0
RE1,LNDWHELI,2027,40.0
RE1,LNDWHELI,2028,40.0
RE1,LNDWHELI,2029,40.0
RE1,LNDWHELI,2030,40.0
RE1,LNDWHELI,2031,40.0
RE1,LNDWHELI,2032,40.0
RE1,LNDWHELI,2033,40.0
RE1,LNDWHELI,2034,40.0
RE1,LNDWHELI,2035,40.0
RE1,LNDWHELI,2036,40.0
RE1,LNDWHELI,2037,40.0
RE1,LNDWHELI,2038,40.0
RE1,LNDWHELI,2039,40.0
RE1,LNDWHELI,2040,40.0
RE1,LNDWHELI,2041,40.0
RE1,LNDWHELI,2042,40.0
RE1,LNDWHELI,2043,40.0
RE1,LNDWHELI,2044,40.0
RE1,LNDWHELI,2045,40.0
RE1,LNDWHELI,2046,40.0
RE1,LNDWHELI,2047,40.0
RE1,LNDWHELI,2048,40.0
RE1,LNDWHELI,2049,40.0
RE1,LNDWHELI,2050,40.0
RE1,LNDSORHR,2020,10.0
RE1,LNDSORHR,2021,10.0
RE1,LNDSORHR,2022,10.0
RE1,LNDSORHR,2023,10.0
RE1,LNDSORHR,2024,10.0
RE1,LNDSORHR,2025,10.0
RE1,LNDSORHR,2026,10.0
RE1,LNDSORHR,2027,10.0
RE1,LNDSORHR,2028,10.0
RE1,LNDSORHR,2029,10.0
RE1,LNDSORHR,2030,10.0
RE1,LNDSORHR,2031,10.0
RE1,LNDSORHR,2032,10.0
RE1,LNDSORHR,2033,10.0
RE1,LNDSORHR,2034,10.0
RE1,LNDSORHR,2035,10.0
RE1,LNDSORHR,2036,10.0
RE1,LNDSORHR,2037,10.0
RE1,LNDSORHR,2038,10.0
RE1,LNDSORHR,2039,10.0
RE1,LNDSORHR,2040,10.0
RE1,LNDSORHR,2041,10.0
RE1,LNDSORHR,2042,10.0
RE1,LNDSORHR,2043,10.0
RE1,LNDSORHR,2044,10.0
RE1,LNDSORHR,2045,10.0
RE1,LNDSORHR,2046,10.0
RE1,LNDSORHR,2047,10.0
RE1,LNDSORHR,2048,10.0
RE1,LNDSORHR,2049,10.0
RE1,LNDSORHR,2050,10.0
RE1,LNDSORLR,2020,5.0
RE1,LNDSORLR,2021,5.0
RE1,LNDSORLR,2022,5.0
RE1,LNDSORLR,2023,5.0
RE1,LNDSORLR,2024,5.0
RE1,LNDSORLR,2025,5.0
RE1,LNDSORLR,2026,5.0
RE1,LNDSORLR,2027,5.0
RE1,LNDSORLR,2028,5.0
RE1,LNDSORLR,2029,5.0
RE1,LNDSORLR,2030,5.0
RE1,LNDSORLR,2031,5.0
RE1,LNDSORLR,2032,5.0
RE1,LNDSORLR,2033,5.0
RE1,LNDSORLR,2034,5.0
RE1,LNDSORLR,2035,5.0
RE1,LNDSORLR,2036,5.0
RE1,LNDSORLR,2037,5.0
RE1,LNDSORLR,2038,5.0
RE1,LNDSORLR,2039,5.0
RE1,LNDSORLR,2040,5.0
RE1,LNDSORLR,2041,5.0
RE1,LNDSORLR,2042,5.0
RE1,LNDSORLR,2043,5.0
RE1,LNDSORLR,2044,5.0
RE1,LNDSORLR,2045,5.0
RE1,LNDSORLR,2046,5.0
RE1,LNDSORLR,2047,5.0
RE1,LNDSORLR,2048,5.0
RE1,LNDSORLR,2049,5.0
RE1,LNDSORLR,2050,5.0
RE1,LNDSORHI,2020,80.0
RE1,LNDSORHI,2021,80.0
RE1,LNDSORHI,2022,80.0
RE1,LNDSORHI,2023,80.0
RE1,LNDSORHI,2024,80.0
RE1,LNDSORHI,2025,80.0
RE1,LNDSORHI,2026,80.0
RE1,LNDSORHI,2027,80.0
RE1,LNDSORHI,2028,80.0
RE1,LNDSORHI,2029,80.0
RE1,LNDSORHI,2030,80.0
RE1,LNDSORHI,2031,80.0
RE1,LNDSORHI,2032,80.0
RE1,LNDSORHI,2033,80.0
RE1,LNDSORHI,2034,80.0
RE1,LNDSORHI,2035,80.0
RE1,LNDSORHI,2036,80.0
RE1,LNDSORHI,2037,80.0
RE1,LNDSORHI,2038,80.0
RE1,LNDSORHI,2039,80.0
RE1,LNDSORHI,2040,80.0
RE1,LNDSORHI,2041,80.0
RE1,LNDSORHI,2042,80.0
RE1,LNDSORHI,2043,80.0
RE1,LNDSORHI,2044,80.0
RE1,LNDSORHI,2045,80.0
RE1,LNDSORHI,2046,80.0
RE1,LNDSORHI,2047,80.0
RE1,LNDSORHI,2048,80.0
RE1,LNDSORHI,2049,80.0
RE1,LNDSORHI,2050,80.0
RE1,LNDSORLI,2020,40.0
RE1,LNDSORLI,2021,40.0
RE1,LNDSORLI,2022,40.0
RE1,LNDSORLI,2023,40.0
RE1,LNDSORLI,2024,40.0
RE1,LNDSORLI,2025,40.0
RE1,LNDSORLI,2026,40.0
RE1,LNDSORLI,2027,40.0
RE1,LNDSORLI,2028,40.0
RE1,LNDSORLI,2029,40.0
RE1,LNDSORLI,2030,40.0
RE1,LNDSORLI,2031,40.0
RE1,LNDSORLI,2032,40.0
RE1,LNDSORLI,2033,40.0
RE1,LNDSORLI,2034,40.0
RE1,LNDSORLI,2035,40.0
RE1,LNDSORLI,2036,40.0
RE1,LNDSORLI,2037,40.0
RE1,LNDSORLI,2038,40.0
RE1,LNDSORLI,2039,40.0
RE1,LNDSORLI,2040,40.0
RE1,LNDSORLI,2041,40.0
RE1,LNDSORLI,2042,40.0
RE1,LNDSORLI,2043,40.0
RE1,LNDSORLI,2044,40.0
RE1,LNDSORLI,2045,40.0
RE1,LNDSORLI,2046,40.0
RE1,LNDSORLI,2047,40.0
RE1,LNDSORLI,2048,40.0
RE1,LNDSORLI,2049,40.0
RE1,LNDSORLI,2050,40.0
RE1,LNDBRLHR,2020,10.0
RE1,LNDBRLHR,2021,10.0
RE1,LNDBRLHR,2022,10.0
RE1,LNDBRLHR,2023,10.0
RE1,LNDBRLHR,2024,10.0
RE1,LNDBRLHR,2025,10.0
RE1,LNDBRLHR,2026,10.0
RE1,LNDBRLHR,2027,10.0
RE1,LNDBRLHR,2028,10.0
RE1,LNDBRLHR,2029,10.0
RE1,LNDBRLHR,2030,10.0
RE1,LNDBRLHR,2031,10.0
RE1,LNDBRLHR,2032,10.0
RE1,LNDBRLHR,2033,10.0
RE1,LNDBRLHR,2034,10.0
RE1,LNDBRLHR,2035,10.0
RE1,LNDBRLHR,2036,10.0
RE1,LNDBRLHR,2037,10.0
RE1,LNDBRLHR,2038,10.0
RE1,LNDBRLHR,2039,10.0
RE1,LNDBRLHR,2040,10.0
RE1,LNDBRLHR,2041,10.0
RE1,LNDBRLHR,2042,10.0
RE1,LNDBRLHR,2043,10.0
RE1,LNDBRLHR,2044,10.0
RE1,LNDBRLHR,2045,10.0
RE1,LNDBRLHR,2046,10.0
RE1,LNDBRLHR,2047,10.0
RE1,LNDBRLHR,2048,10.0
RE1,LNDBRLHR,2049,10.0
RE1,LNDBRLHR,2050,10.0
RE1,LNDBRLLR,2020,5.0
RE1,LNDBRLLR,2021,5.0
RE1,LNDBRLLR,2022,5.0
RE1,LNDBRLLR,2023,5.0
RE1,LNDBRLLR,2024,5.0
RE1,LNDBRLLR,2025,5.0
RE1,LNDBRLLR,2026,5.0
RE1,LNDBRLLR,2027,5.0
RE1,LNDBRLLR,2028,5.0
RE1,LNDBRLLR,2029,5.0
RE1,LNDBRLLR,2030,5.0
RE1,LNDBRLLR,2031,5.0
RE1,LNDBRLLR,2032,5.0
RE1,LNDBRLLR,2033,5.0
RE1,LNDBRLLR,2034,5.0
RE1,LNDBRLLR,2035,5.0
RE1,LNDBRLLR,2036,5.0
RE1,LNDBRLLR,2037,5.0
RE1,LNDBRLLR,2038,5.0
RE1,LNDBRLLR,2039,5.0
RE1,LNDBRLLR,2040,5.0
RE1,LNDBRLLR,2041,5.0
RE1,LNDBRLLR,2042,5.0
RE1,LNDBRLLR,2043,5.0
RE1,LNDBRLLR,2044,5.0
RE1,LNDBRLLR,2045,5.0
RE1,LNDBRLLR,2046,5.0
RE1,LNDBRLLR,2047,5.0
RE1,LNDBRLLR,2048,5.0
RE1,LNDBRLLR,2049,5.0
RE1,LNDBRLLR,2050,5.0
RE1,LNDBRLHI,2020,80.0
RE1,LNDBRLHI,2021,80.0
RE1,LNDBRLHI,2022,80.0
RE1,LNDBRLHI,2023,80.0
RE1,LNDBRLHI,2024,80.0
RE1,LNDBRLHI,2025,80.0
RE1,LNDBRLHI,2026,80.0
RE1,LNDBRLHI,2027,80.0
RE1,LNDBRLHI,2028,80.0
RE1,LNDBRLHI,2029,80.0
RE1,LNDBRLHI,2030,80.0
RE1,LNDBRLHI,2031,80.0
RE1,LNDBRLHI,2032,80.0
RE1,LNDBRLHI,2033,80.0
RE1,LNDBRLHI,2034,80.0
RE1,LNDBRLHI,2035,80.0
RE1,LNDBRLHI,2036,80.0
RE1,LNDBRLHI,2037,80.0
RE1,LNDBRLHI,2038,80.0
RE1,LNDBRLHI,2039,80.0
RE1,LNDBRLHI,2040,80.0
RE1,LNDBRLHI,2041,80.0
RE1,LNDBRLHI,2042,80.0
RE1,LNDBRLHI,2043,80.0
RE1,LNDBRLHI,2044,80.0
RE1,LNDBRLHI,2045,80.0
RE1,LNDBRLHI,2046,80.0
RE1,LNDBRLHI,2047,80.0
RE1,LNDBRLHI,2048,80.0
RE1,LNDBRLHI,2049,80.0
RE1,LNDBRLHI,2050,80.0
RE1,LNDBRLLI,2020,40.0
RE1,LNDBRLLI,2021,40.0
RE1,LNDBRLLI,2022,40.0
RE1,LNDBRLLI,2023,40.0
RE1,LNDBRLLI,2024,40.0
RE1,LNDBRLLI,2025,40.0
RE1,LNDBRLLI,2026,40.0
RE1,LNDBRLLI,2027,40.0
RE1,LNDBRLLI,2028,40.0
RE1,LNDBRLLI,2029,40.0
RE1,LNDBRLLI,2030,40.0
RE1,LNDBRLLI,2031,40.0
RE1,LNDBRLLI,2032,40.0
RE1,LNDBRLLI,2033,40.0
RE1,LNDBRLLI,2034,40.0
RE1,LNDBRLLI,2035,40.0
RE1,LNDBRLLI,2036,40.0
RE1,LNDBRLLI,2037,40.0
RE1,LNDBRLLI,2038,40.0
RE1,LNDBRLLI,2039,40.0
RE1,LNDBRLLI,2040,40.0
RE1,LNDBRLLI,2041,40.0
RE1,LNDBRLLI,2042,40.0
RE1,LNDBRLLI,2043,40.0
RE1,LNDBRLLI,2044,40.0
RE1,LNDBRLLI,2045,40.0
RE1,LNDBRLLI,2046,40.0
RE1,LNDBRLLI,2047,40.0
RE1,LNDBRLLI,2048,40.0
RE1,LNDBRLLI,2049,40.0
RE1,LNDBRLLI,2050,40.0
RE1,LNDCOFHR,2020,10.0
RE1,LNDCOFHR,2021,10.0
RE1,LNDCOFHR,2022,10.0
RE1,LNDCOFHR,2023,10.0
RE1,LNDCOFHR,2024,10.0
RE1,LNDCOFHR,2025,10.0
RE1,LNDCOFHR,2026,10.0
RE1,LNDCOFHR,2027,10.0
RE1,LNDCOFHR,2028,10.0
RE1,LNDCOFHR,2029,10.0
RE1,LNDCOFHR,2030,10.0
RE1,LNDCOFHR,2031,10.0
RE1,LNDCOFHR,2032,10.0
RE1,LNDCOFHR,2033,10.0
RE1,LNDCOFHR,2034,10.0
RE1,LNDCOFHR,2035,10.0
RE1,LNDCOFHR,2036,10.0
RE1,LNDCOFHR,2037,10.0
RE1,LNDCOFHR,2038,10.0
RE1,LNDCOFHR,2039,10.0
RE1,LNDCOFHR,2040,10.0
RE1,LNDCOFHR,2041,10.0
RE1,LNDCOFHR,2042,10.0
RE1,LNDCOFHR,2043,10.0
RE1,LNDCOFHR,2044,10.0
RE1,LNDCOFHR,2045,10.0
RE1,LNDCOFHR,2046,10.0
RE1,LNDCOFHR,2047,10.0
RE1,LNDCOFHR,2048,10.0
RE1,LNDCOFHR,2049,10.0
RE1,LNDCOFHR,2050,10.0
RE1,LNDCOFLR,2020,5.0
RE1,LNDCOFLR,2021,5.0
RE1,LNDCOFLR,2022,5.0
RE1,LNDCOFLR,2023,5.0
RE1,LNDCOFLR,2024,5.0
RE1,LNDCOFLR,2025,5.0
RE1,LNDCOFLR,2026,5.0
RE1,LNDCOFLR,2027,5.0
RE1,LNDCOFLR,2028,5.0
RE1,LNDCOFLR,2029,5.0
RE1,LNDCOFLR,2030,5.0
RE1,LNDCOFLR,2031,5.0
RE1,LNDCOFLR,2032,5.0
RE1,LNDCOFLR,2033,5.0
RE1,LNDCOFLR,2034,5.0
RE1,LNDCOFLR,2035,5.0
RE1,LNDCOFLR,2036,5.0
RE1,LNDCOFLR,2037,5.0
RE1,LNDCOFLR,2038,5.0
RE1,LNDCOFLR,2039,5.0
RE1,LNDCOFLR,2040,5.0
RE1,LNDCOFLR,2041,5.0
RE1,LNDCOFLR,2042,5.0
RE1,LNDCOFLR,2043,5.0
RE1,LNDCOFLR,2044,5.0
RE1,LNDCOFLR,2045,5.0
RE1,LNDCOFLR,2046,5.0
RE1,LNDCOFLR,2047,5.0
RE1,LNDCOFLR,2048,5.0
RE1,LNDCOFLR,2049,5.0
RE1,LNDCOFLR,2050,5.0
RE1,LNDCOFHI,2020,80.0
RE1,LNDCOFHI,2021,80.0
RE1,LNDCOFHI,2022,80.0
RE1,LNDCOFHI,2023,80.0
RE1,LNDCOFHI,2024,80.0
RE1,LNDCOFHI,2025,80.0
RE1,LNDCOFHI,2026,80.0
RE1,LNDCOFHI,2027,80.0
RE1,LNDCOFHI,2028,80.0
RE1,LNDCOFHI,2029,80.0
RE1,LNDCOFHI,2030,80.0
RE1,LNDCOFHI,2031,80.0
RE1,LNDCOFHI,2032,80.0
RE1,LNDCOFHI,2033,80.0
RE1,LNDCOFHI,2034,80.0
RE1,LNDCOFHI,2035,80.0
RE1,LNDCOFHI,2036,80.0
