REGION,TECHNOLOGY,YEAR,VALUE
RE1,LNDFOR,2022,0
RE1,LNDFOR,2023,0
RE1,LNDFOR,2024,0
RE1,LNDFOR,2025,0
RE1,LNDFOR,2026,0
RE1,LNDFOR,2027,0
RE1,LNDFOR,2028,0
RE1,LNDFOR,2029,0
RE1,LNDFOR,2030,0
RE1,LNDFOR,2031,0
RE1,LNDFOR,2032,0
RE1,LNDFOR,2033,0
RE1,LNDFOR,2034,0
RE1,LNDFOR,2035,0
RE1,LNDFOR,2036,0
RE1,LNDFOR,2037,0
RE1,LNDFOR,2038,0
RE1,LNDFOR,2039,0
RE1,LNDFOR,2040,0
RE1,LNDFOR,2041,0
RE1,LNDFOR,2042,0
RE1,LNDFOR,2043,0
RE1,LNDFOR,2044,0
RE1,LNDFOR,2045,0
RE1,LNDFOR,2046,0
RE1,LNDFOR,2047,0
RE1,LNDFOR,2048,0
RE1,LNDFOR,2049,0
RE1,LNDFOR,2050,0
RE1,LNDOTH,2020,608.867
RE1,LNDOTH,2021,0
RE1,LNDOTH,2022,0
RE1,LNDOTH,2023,0
RE1,LNDOTH,2024,0
RE1,LNDOTH,2025,0
RE1,LNDOTH,2026,0
RE1,LNDOTH,2027,0
RE1,LNDOTH,2028,0
RE1,LNDOTH,2029,0
RE1,LNDOTH,2030,0
RE1,LNDOTH,2031,0
RE1,LNDOTH,2032,0
RE1,LNDOTH,2033,0
RE1,LNDOTH,2034,0
RE1,LNDOTH,2035,0
RE1,LNDOTH,2036,0
RE1,LNDOTH,2037,0
RE1,LNDOTH,2038,0
RE1,LNDOTH,2039,0
RE1,LNDOTH,2040,0
RE1,LNDOTH,2041,0
RE1,LNDOTH,2042,0
RE1,LNDOTH,2043,0
RE1,LNDOTH,2044,0
RE1,LNDOTH,2045,0
RE1,LNDOTH,2046,0
RE1,LNDOTH,2047,0
RE1,LNDOTH,2048,0
RE1,LNDOTH,2049,0
RE1,LNDOTH,2050,0
RE1,LNDSGCHR,2020,0.272
RE1,LNDSGCHR,2021,0.272
RE1,LNDSGCHR,2022,0.272
RE1,LNDSGCHR,2023,0.272
RE1,LNDSGCHR,2024,0.272
RE1,LNDSGCHR,2025,0.272
RE1,LNDSGCHR,2026,0.272
RE1,LNDSGCHR,2027,0.272
RE1,LNDSGCHR,2028,0.272
RE1,LNDSGCHR,2029,0.272
RE1,LNDSGCHR,2030,0.272
RE1,LNDSGCHR,2031,0.272
RE1,LNDSGCHR,2032,0.272
RE1,LNDSGCHR,2033,0.272
RE1,LNDSGCHR,2034,0.272
RE1,LNDSGCHR,2035,0.272
RE1,LNDSGCHR,2036,0.272
RE1,LNDSGCHR,2037,0.272
RE1,LNDSGCHR,2038,0.272
RE1,LNDSGCHR,2039,0.272
RE1,LNDSGCHR,2040,0.272
RE1,LNDSGCHR,2041,0.272
RE1,LNDSGCHR,2042,0.272
RE1,LNDSGCHR,2043,0.272
RE1,LNDSGCHR,2044,0.272
RE1,LNDSGCHR,2045,0.272
RE1,LNDSGCHR,2046,0.272
RE1,LNDSGCHR,2047,0.272
RE1,LNDSGCHR,2048,0.272
RE1,LNDSGCHR,2049,0.272
RE1,LNDSGCHR,2050,0.272
